,Date,Open,High,Low,Close,Adj Close,Volume,User,Tweet,Current Ratio ,Long-term Debt / Capital ,Debt/Equity Ratio ,Gross Margin ,Operating Margin ,EBIT Margin ,Pre-Tax Proﬁt Margin ,Net Profit Margin ,Asset Turnover ,Inventory Turnover Ratio ,Receiveable Turnover ,Days Sales In Receivables ,ROE - Return On Equity ,Return On Tangible Equity ,ROA - Return On Assets ,ROI - Return On Investment ,Book Value Per Share ,Operating Cash Flow Per Share ,Free Cash Flow Per Share ,Enterprise Value,PE Ratio,PS Ratio,PB Ratio,Earnings Yield,FCF Yield,Buyback Yield / Dilution,Total Shareholder Return,Market Capitalization
1783,25/01/21,855,900.4,838.82,880.8,880.8,41173400,vincent13031925,"Tesla $TSLA South Korean Retail Investors Load Up on Shares, Investment Totals $10B

https://t.co/mewCcfmlbH",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1784,25/01/21,855,900.4,838.82,880.8,880.8,41173400,vincent13031925,"Tesla $TSLA Partners with Samsung to Develop New 5 Nanometer Chip for FSD : Report

https://t.co/95CpT4XiGI",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1785,25/01/21,855,900.4,838.82,880.8,880.8,41173400,GerberKawasaki,Tesla at $900 up over two Gordon’s . Are we going to hit 3 Gordons today and get a livestream ... $tsla,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1786,25/01/21,855,900.4,838.82,880.8,880.8,41173400,SawyerMerritt,Tesla’s market cap has crossed $850 Billion for the first time. $TSLA,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1787,25/01/21,855,900.4,838.82,880.8,880.8,41173400,Stocktwits,"Tesla ticked a new all-time high. 
 
$TSLA △ 4.7%",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1788,25/01/21,855,900.4,838.82,880.8,880.8,41173400,vincent13031925,"Tesla Israel 🇮🇱 Headquarter and Experience Center will be ready to open soon

$TSLA
https://t.co/CTcCa487cA",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1789,25/01/21,855,900.4,838.82,880.8,880.8,41173400,jungyoonlim,All my family members becoming a $TSLA clan after ranting too much about Tesla for minths hahaha,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1790,25/01/21,855,900.4,838.82,880.8,880.8,41173400,vincent13031925,"Tesla $TSLA Investment Brings in $29 Billion Profit to Scottish Investment Trust

https://t.co/BThzap0auA",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1791,25/01/21,855,900.4,838.82,880.8,880.8,41173400,ajtourville,Tesla's next-gen HW4 w/ FSD chip v.2 should enter mass production this year! @elonmusk stated that it was going to be “3 times better” than FSD chip v.1 $TSLA https://t.co/bCVVuQP2t9,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1792,25/01/21,855,900.4,838.82,880.8,880.8,41173400,SawyerMerritt,2 days until Tesla's Q4 earnings report! $TSLA,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1793,25/01/21,855,900.4,838.82,880.8,880.8,41173400,HyperChangeTV,"⚡️🥳 Happy Tesla earnings week!!! 🥳⚡️@Tesla @elonmusk $TSLA 
https://t.co/Loihxhcjhz",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1794,25/01/21,855,900.4,838.82,880.8,880.8,41173400,CordovaTrades,"Weekly Market Overview for $ES, $NQ, #Gold, #Silver, #Oil, #NaturalGas, $JO (coffee), &amp; Tesla $TSLA
👇👇👇👇👇
https://t.co/Wu6drcclIZ https://t.co/i1WZT4Wu9B",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1795,26/01/21,891.38,895.9,871.6,883.09,883.09,23131600,vincent13031925,"Earnings Preview: Tesla $TSLA Q4 &amp; Full Year Of 2020

https://t.co/t9mpQeXq33",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1796,26/01/21,891.38,895.9,871.6,883.09,883.09,23131600,vincent13031925,"Tesla $TSLA Receives Approval for Inclusion in $3.5B European Commission Subsidies for Battery Factory 🇩🇪 

https://t.co/ATYXLqcZda",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1797,26/01/21,891.38,895.9,871.6,883.09,883.09,23131600,GerberKawasaki,Holy crap. Well deserved ARK.  $8 bil in a month.  @ARKInvest #tesla $tsla https://t.co/o8uvwZD7oV,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1798,26/01/21,891.38,895.9,871.6,883.09,883.09,23131600,GerberKawasaki,Etsy up on an Elon upgrade. $etsy #tesla $tsla,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1799,26/01/21,891.38,895.9,871.6,883.09,883.09,23131600,SawyerMerritt,1 day until Tesla's Q4 earnings report! $TSLA,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1800,26/01/21,891.38,895.9,871.6,883.09,883.09,23131600,ICannot_Enough,"$TSLA haters:
2012: Tesla never made a profit
2014: OK, but never *again*
2016: OK, but never in *2 straight quarters*
2018: OK, but never *for a full year*
2020: OK, but never *for a fiscal year*
2021: OK, but *if you add every quarterly loss since founding* it’s negative still https://t.co/7qnjd7W00K",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1801,27/01/21,870.35,891.5,858.66,864.16,864.16,27334000,GerberKawasaki,“The best car of any kind at any price all over the world “ the tesla model S plaid. $tsla,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1802,27/01/21,870.35,891.5,858.66,864.16,864.16,27334000,GerberKawasaki,Great tesla numbers. Cash flow and earnings growing nicely.  Cash on hand over $19 bil now. That’s a full Gordon per share of cash.  Solar and battery deployment growing solidly. $tsla,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1803,27/01/21,870.35,891.5,858.66,864.16,864.16,27334000,GerberKawasaki,I’m so pumped on the new model S. This is huge. Looks great and amazing performance. Much needed refresh. $tsla #tesla,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1804,27/01/21,870.35,891.5,858.66,864.16,864.16,27334000,p_ferragu,"Tesla R&amp;D in the quarter up 43% sequentially to $522m - exciting, a lot happening: new features, new batteries, new platforms, new products... the more they spend there, the better. $TSLA",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1805,27/01/21,870.35,891.5,858.66,864.16,864.16,27334000,Sofiaan,"All $TSLA shareholders can tune in to the Q4 2020 livestream with @elonmusk and the @Tesla team at 3:30pm pacific today:

https://t.co/CfVoOiflEr",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1806,27/01/21,870.35,891.5,858.66,864.16,864.16,27334000,JohnnaCrider1,"Giga Texas: 

How it started. How it's going. $tsla 

Photo credit: @Tesla https://t.co/wS6Cnya1Bz",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1807,27/01/21,870.35,891.5,858.66,864.16,864.16,27334000,BarbaraCormac,Tesla *WILL* deliver 1 Million cars for 2021 $TSLA,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1808,27/01/21,870.35,891.5,858.66,864.16,864.16,27334000,meckimac,"""Tesla Semi deliveries will also begin in 2021."" @Tesla $TSLA",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1809,27/01/21,870.35,891.5,858.66,864.16,864.16,27334000,charliebilello,"Tesla's revenues were up 28% in 2020.

Tesla's stock price was up 743% in 2020.

$TSLA

Data via @ycharts",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1810,27/01/21,870.35,891.5,858.66,864.16,864.16,27334000,TeslaPodcast,"Tesla deployed an incredible 1.6 GWh of energy storage in Q4-20, tripling year over year. $TSLA #Tesla 

cc @elonmusk",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1811,27/01/21,870.35,891.5,858.66,864.16,864.16,27334000,CNBCnow,"EARNINGS: Tesla Q4 EPS $0.80 Adj. vs. $1.01 Est.; Q4 Revs. $10.74B vs. $10.40B Est. • $TSLA
https://t.co/El5Z7MiyIX https://t.co/O04tB2uLH3",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1812,27/01/21,870.35,891.5,858.66,864.16,864.16,27334000,GerberKawasaki,"Tesla is reporting in 20 min, the greatest of all short killers. Catch our Big Earnings Show at 1 pm pst on twitter and youtube. $TSLA $AAPL",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1813,27/01/21,870.35,891.5,858.66,864.16,864.16,27334000,vincent13031925,"Tesla $TSLA to Achieve First Full Year of Profitability, Analysts Expect

https://t.co/2K6XDucq8P",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1814,27/01/21,870.35,891.5,858.66,864.16,864.16,27334000,howardlindzon,"I hope Apple, Tesla and Facebook don't mess things up tonight with earnings for our new bellweather growth names Blackberry, Gamestop, AMC and Kodak...

$aapl $tsla $fb",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1815,27/01/21,870.35,891.5,858.66,864.16,864.16,27334000,hikingskiing,I predict that $TSLA will go north of $909 today. This company has tremendous momentum now which is especially evident with Tesla Terafactory Austin and Giga Shanghai https://t.co/afM3MqVAsw,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1816,27/01/21,870.35,891.5,858.66,864.16,864.16,27334000,heydave7,"Tesla is hitting its stride.  Tomorrow for earnings we'll see TSLA deliver:

Record revenue
Record gross profit
Record operating income
Record GAAP profit",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1817,27/01/21,870.35,891.5,858.66,864.16,864.16,27334000,SawyerMerritt,TODAY IS TESLA Q4 EARNINGS DAY!!! $TSLA 📈 🚀,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1818,27/01/21,870.35,891.5,858.66,864.16,864.16,27334000,vincent13031925,"Dude, many people still underestimated the impact of the Tesla CyberTruck. Hold tight to ur $TSLA shares, the coming years are gonna be very exciting. https://t.co/tQCNO5K43M",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1819,27/01/21,870.35,891.5,858.66,864.16,864.16,27334000,SawyerMerritt,"If Tesla really knocks their earning report out of the park tomorrow, it's not hard to imagine $TSLA hitting $1,000 pretty soon. From todays close of $883.09, $1,000/share is 13.24% away. That would bring Tesla VERY close to a $1T market cap (about $1,046/share). 📈🚀",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1820,28/01/21,820,848,801,835.43,835.43,26378000,CNBCFastMoney,"""If we go back in history, retail was right about bitcoin, retail was right about Tesla, retail was right about GameStop,"" Morgan Creek's @APompliano says. His take on why retail traders aren't ""as stupid as everyone on Wall Street thinks they are."" $GME $TSLA #bitcoin https://t.co/QOrTmEN5oP",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1821,28/01/21,820,848,801,835.43,835.43,26378000,Tesmanian_com,"Tesla Robotaxi Software Will Get $TSLA a $1T Market Cap Even with Only 20 PE

https://t.co/aM33tdnFKF",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1822,28/01/21,820,848,801,835.43,835.43,26378000,vincent13031925,"Tesla Robotaxi Software Will Get $TSLA a $1T Market Cap Even with Only 20 PE

https://t.co/BGnwOu9MUO",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1823,28/01/21,820,848,801,835.43,835.43,26378000,p_ferragu,Am I the only one thinking Tesla grows closer to 100% than 50% this year?  https://t.co/MUfyjqtHq1 $TSLA,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1824,28/01/21,820,848,801,835.43,835.43,26378000,GerberKawasaki,Going on @HyperChangeTV today to talk about a very exciting new EV company that I affectionately call Tesla lite. Will be out in a day or two... $TSLA,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1825,28/01/21,820,848,801,835.43,835.43,26378000,AlternateJones,"Received a call from my Tesla service advisor

The new 2021 Model X will be delivered to me sometime in April and people like me who have had prior orders will get a $2000 price reduction.

He also mentioned that there are *12 new features* that Elon will announce shortly.

$TSLA",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1826,28/01/21,820,848,801,835.43,835.43,26378000,cameron,Melvin Capital and Citron are the same folks who tried to kill Tesla $TSLA. @elonmusk is the greatest entrepreneur of our generation. He’s trying to save Planet Earth with sustainable energy and bring humanity to Mars. They almost got him. Glad Wall Street Bets is hitting back.,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1827,28/01/21,820,848,801,835.43,835.43,26378000,stevenmarkryan,"Wonder how much of retail's $GME YOLO profits will be piling into $TSLA....

Btw, the best part about #wallstreetbets?

They called me an autist for being all in on Tesla a few years ago.

1. I *am* an autist.
2. It worked out ok.

😉",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1828,28/01/21,820,848,801,835.43,835.43,26378000,GerberKawasaki,"If it makes you feel better. Cathy, Ron and I beat the hedge funds and short sellers out of $38 bil last year on tesla. The shorts, backed by an army of bots and shills, did every scumbag trick in the book to try to beat us. So I love this stuff!  $tsla #RobinHood #wallstreetbets",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1829,28/01/21,820,848,801,835.43,835.43,26378000,Tesmanian_com,"Tesla $TSLA Receives Price Target Boost to $900 from Deutsche Bank, Reiterates Buy

https://t.co/ZqDj7Pa4YW",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1830,28/01/21,820,848,801,835.43,835.43,26378000,vincent13031925,"Tesla $TSLA Receives Price Target Boost to $900 from Deutsche Bank, Reiterates Buy

https://t.co/dOgr6vIEsg",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1831,28/01/21,820,848,801,835.43,835.43,26378000,GerberKawasaki,Tesla and Elon learned their lesson from promising the real goal.  So they do the Tim Cook and underpromise as they should.  We think tesla does 850k cars in 2021. $tsla $aapl,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1832,28/01/21,820,848,801,835.43,835.43,26378000,GerberKawasaki,Tesla down $44 to $820. This selling won’t last as orders for new mode s and x are pouring in.  For real I want that Plaid S bad! Totally what tesla needed to goose 2021 earnings.  $tsla,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1833,28/01/21,820,848,801,835.43,835.43,26378000,GerberKawasaki,"Amid the short term earnings noise in tesla.  They just released an amazing update of their high end, high margin cars.  I’m telling you these will sell like hot cakes. Huge positive catalyst for tesla. $tsla",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1834,28/01/21,820,848,801,835.43,835.43,26378000,CGrantWSJ,"Lots of breathless commentary  about GameStop this week, but if you've been paying any attention to Tesla in the past 18 months you won't have been surprised.  $GME $TSLA https://t.co/5sxvWyRecS",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1835,28/01/21,820,848,801,835.43,835.43,26378000,WallStCynic,"“Tesla’s energy business had a negative gross profit in the 4Q” There, I fixed it for you, @business. $TSLA https://t.co/ySUDVA5kIn",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1836,28/01/21,820,848,801,835.43,835.43,26378000,GerberKawasaki,I’ve done it with almost every new tesla. I ordered the new tesla model S plaid. Can’t wait. $tsla https://t.co/O4vOFdW6kM,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1837,28/01/21,820,848,801,835.43,835.43,26378000,SawyerMerritt,Doesn’t matter what $TSLA stock does over the coming days. Any real investor focuses and holds for the long term. Tesla frequently goes down after earnings reports. They are great times to add more. I won’t be selling anything. Tesla’s success is just beginning! #HODLgang,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1838,28/01/21,820,848,801,835.43,835.43,26378000,GerberKawasaki,Battery cells. There will never be enough cells for the demand. “The value of tesla is in its cell output and autonomy revenue.” Elon Musk  #tesla $tsla $LIT,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1839,29/01/21,830,842.41,780.1,793.53,793.53,34990800,charliebilello,"Wall Street Week...
Koss $KOSS: +1,740%
Blockbuster $BLIAQ: +1,233%
Dogecoin $DOGE: +513%
GameStop $GME: +405%
AMC $AMC: +280%
Express $EXPR: +234%
Novavax $NVAX: +74%
Volatility Index $VIX: +51%
---
Nasdaq 100 $QQQ: -3.3%
S&amp;P 500 $SPY: -3.3%
Apple $AAPL: -5.2%
Tesla $TSLA: -6.3%",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1840,29/01/21,830,842.41,780.1,793.53,793.53,34990800,JohnnaCrider1,"Congratulations @Tesla and @elonmusk!! Tesla named 2021 Best place to work for LGBTQ Equality ❤️

$tsla

https://t.co/TueKiq52gm https://t.co/YvqFzwlUHf",1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
1841,29/01/21,830,842.41,780.1,793.53,793.53,34990800,GerberKawasaki,Good opportunity to add to $LIT - Elon could not be more clear about battery cell supply shortages. We think this is a huge opportunity. #tesla $tsla,1.87,0.2,0.5,19.22,5.35,5.35,3.52,2.8,0.2,2.11,5.69,15.79,1.28,1.31,0.56,0.9,24.03,2.84,1.74,"6,61,260",927.75,21.21,30.1,0.04%,0.28%,-5.43%,-5.43%,"6,68,905"
